DateTime,AddedIPs,RemovedIPs
1598013721,0,2
1598014321,1,0
1598014921,0,2
1598015521,0,2
1598016122,0,4
1598017322,1,0
1598019121,1,2
1598019722,0,1
1598020321,4,0
1598022121,5,2
1598022721,3,2
1598023921,3,0
1598026921,1,2
1598027521,0,1
1598028721,0,2
1598029921,3,1
1598031121,0,4
1598031721,1,5
1598033522,1,0
1598034122,0,6
1598035321,1,0
1598035921,0,1
1598036522,0,1
1598037121,1,0
1598038321,0,2
1598040121,1,6
1598040721,22,0
1598041922,1,4
1598043121,3,2
1598044921,1,2
1598046121,0,3
1598047321,1,1
1598048522,2,7
1598049722,4,0
1598050321,0,2
1598050921,1,3
1598051522,0,2
1598052121,2,0
1598053321,3,5
1598054521,3,3
1598055721,1,3
1598056922,1,0
1598058122,0,3
1598059321,1,1
1598061121,0,2
1598064121,0,4
1598065321,1,4
1598067722,1,4
1598070121,0,4
1598070721,1,4
1598072521,5,0
1598073121,0,1
1598074921,1,4
1598076121,0,1
1598076721,0,2
1598079121,3,2
1598080321,0,3
1598081521,2,2
1598083322,1,0
1598085722,1,3
1598086921,2,0
1598087521,0,1
1598088122,0,1
1598089921,3,0
1598090521,2,0
1598091121,1,3
1598091721,0,1
1598092921,4,0
1598093521,1,0
1598094121,1,1
1598096521,1,1
1598098321,0,2
1598099521,1,0
1598100722,0,1
1598103121,2,3
1598104321,1,0
1598105521,2,4
1598106721,0,1
1598107921,1,2
1598109121,8,0
1598109721,0,1
1598112122,0,2
1598113321,2,0
1598114522,0,5
1598115121,2,0
1598116321,2,0
1598116921,3,0
1598117522,0,2
1598118121,1,0
1598120521,1,5
1598121121,1,0
1598121721,6,0
1598122321,0,1
1598123521,3,0
1598125321,8,0
1598126521,1,1
1598127721,5,2
1598129521,2,0
1598130121,1,0
1598131321,2,1
1598132521,1,0
1598133721,1,1
1598134922,1,5
1598136121,0,1
1598137322,1,0
1598137921,3,0
1598138521,0,2
1598139721,0,1
1598140322,0,3
1598142121,0,2
1598143921,1,2
1598145722,1,1
1598146921,4,4
1598149322,0,4
1598150521,1,0
1598151721,0,1
1598152321,0,1
1598154721,1,3
1598156521,1,4
1598158322,4,1
1598158922,1,1
1598161321,1,3
1598162521,5,0
1598164922,0,2
1598166121,2,1
1598167321,0,1
1598168522,1,2
1598169721,1,0
1598170321,0,2
1598171521,1,0
1598173321,1,1
1598174521,36,2
1598175121,1,1
1598176321,2,0
1598176921,0,2
1598178122,2,0
1598179921,1,3
1598180521,0,1
1598182321,1,4
1598182922,1,0
1598184121,0,1
1598185321,1,1
1598186521,0,4
1598187121,1,0
1598188322,0,1
1598189521,2,0
1598190721,0,2
1598193121,1,3
1598193722,1,0
1598195521,0,6
1598197322,0,2
1598198521,2,0
1598199721,0,2
1598200321,1,2
1598200921,0,2
1598202122,0,1
1598203321,1,0
1598204521,0,2
1598205121,1,1
1598206321,0,1
1598208121,1,0
1598209922,1,2
1598211121,0,1
1598211721,2,1
1598212321,3,0
1598212921,1,0
1598214121,0,3
1598214722,1,0
1598215321,1,1
1598216522,0,2
1598217721,0,1
1598218921,4,2
1598219521,2,1
1598223721,6,4
1598224322,0,5
1598224921,2,1
1598226122,1,0
1598227321,1,0
1598229122,2,2
1598229721,0,2
1598230921,0,3
1598233321,1,0
1598234521,0,3
1598235122,1,2
1598236921,2,0
1598239921,2,3
1598240521,1,0
1598242921,0,2
1598244121,0,1
1598248921,2,1
1598249521,0,1
1598250121,0,3
1598251321,3,0
1598253122,6,0
1598253721,8,0
1598254321,0,3
1598255521,3,0
1598257322,0,1
1598258521,0,1
1598259721,1,1
1598260321,0,1
1598261521,0,1
1598262721,0,1
1598263921,2,1
1598265121,4,2
1598268722,6,1
1598269321,0,1
1598270521,1,1
1598271722,0,3
1598272921,1,0
1598273521,0,2
1598275321,0,1
1598277122,0,11
1598278321,2,5
1598279522,1,2
1598282521,0,1
1598283121,0,2
1598284922,2,0
1598286121,1,1
1598289722,2,1
1598290322,1,0
1598290921,1,1
1598292721,2,0
1598293321,1,1
1598295121,0,1
1598296921,1,0
1598298121,1,2
1598298721,1,0
1598300521,0,2
1598301122,0,3
1598302321,1,1
1598304721,0,1
1598305922,0,1
1598307722,1,3
1598308921,0,1
1598309521,7,0
1598311321,0,2
1598312303,0,2
1598313722,1,1
1598314921,1,3
1598318521,0,2
1598323322,1,0
1598325721,0,1
1598326921,1,1
1598328122,2,0
1598329321,1,1
1598331721,1,4
1598334121,1,5
1598336522,2,1
1598340722,1,0
1598341922,0,2
1598343121,1,0
1598343721,0,4
1598346121,1,0
1598346721,0,1
1598347921,0,2
1598349722,2,0
1598350921,1,0
1598352121,0,1
1598353921,0,2
1598354521,0,1
1598355722,4,1
1598357521,33,0
1598358721,52,4
1598359322,7,0
1598360521,1,3
1598361122,2,1
1598362322,9,1
1598362921,5,0
1598363521,2,2
1598364721,1,1
1598365321,15,0
1598366521,3,1
1598367121,3,0
1598368321,4,1
1598368922,18,0
1598370121,6,0
1598370722,6,1
1598372521,14,0
1598373122,1,0
1598373721,1,2
1598374921,4,0
1598377322,5,1
1598377921,2,0
1598378521,3,0
1598379122,1,0
1598380921,7,3
1598382721,3,0
1598383321,12,1
1598384521,5,1
1598385721,1,2
1598386321,1,1
1598387521,0,4
1598388121,1,30
1598389322,4,0
1598390521,3,4
1598391721,9,0
1598392921,0,2
1598393521,2,2
1598394122,1,0
1598395321,7,0
1598396522,3,1
1598397121,1,1
1598398322,10,0
1598399521,6,3
1598400122,1,0
1598401322,4,1
1598401921,17,2
1598402333,3,1
1598403722,3,0
1598404921,40,4
1598406121,1,1
1598406721,1,0
1598407321,1,0
1598408521,2,0
1598409722,8,1
1598410922,6,1
1598412121,1,1
1598413321,11,2
1598414521,3,0
