DateTime,AddedIPs,RemovedIPs
1598192522,5,0
1598193122,4,0
1598193722,5,0
1598194922,2,0
1598195521,6,0
1598196122,1,2
1598197322,2,0
1598199121,2,0
1598199721,2,0
1598200321,1,0
1598200921,2,0
1598201521,4,0
1598202122,3,0
1598203321,1,0
1598203981,2,0
1598204522,0,1
1598205721,3,0
1598206321,1,0
1598206921,1,0
1598207522,1,0
1598208121,3,0
1598209321,3,0
1598210521,5,0
1598212321,2,0
1598212921,1,0
1598214121,4,0
1598214722,3,0
1598215322,3,0
1598216522,6,0
1598217722,4,0
1598218921,6,0
1598220722,3,0
1598221321,1,1
1598222521,1,0
1598223721,7,0
1598224322,1,2
1598224921,2,0
1598225582,0,1
1598226122,2,0
1598227321,1,0
1598229721,1,0
1598230921,2,0
1598232122,1,0
1598233321,2,0
1598233922,1,0
1598236921,1,0
1598238121,4,0
1598239321,1,0
1598239921,3,0
1598239981,2,0
1598242321,2,0
1598242921,1,0
1598244121,1,0
1598244721,3,0
1598245921,1,0
1598246521,2,1
1598247721,1,0
1598248921,5,0
1598249522,2,0
1598251322,2,2
1598252522,1,0
1598253122,5,0
1598253721,8,0
1598254382,1,0
1598254922,1,0
1598255521,3,0
1598259722,1,0
1598261521,3,0
1598262121,2,0
1598263322,1,0
1598263921,1,0
1598264521,3,0
1598265121,3,1
1598265182,1,0
1598265722,1,0
1598266921,1,0
1598268121,1,0
1598268722,6,0
1598269321,2,0
1598269922,2,1
1598270521,3,0
1598271722,2,0
1598272321,2,0
1598272921,2,0
1598274722,7,0
1598275981,1,0
1598276521,9,0
1598277721,4,0
1598278321,2,0
1598278921,3,0
1598279522,5,0
1598280121,2,0
1598280721,5,0
1598281322,1,0
1598281922,2,0
1598282521,1,0
1598283721,3,0
1598284322,1,0
1598284922,4,0
1598285521,5,0
1598286121,4,0
1598287322,3,0
1598287921,3,0
1598289722,1,0
1598290921,3,0
1598291521,1,0
1598292721,2,0
1598293321,11,0
1598294522,2,0
1598295121,6,0
1598295721,0,1
1598296921,2,0
1598298121,4,0
1598298721,4,0
1598299321,1,0
1598300522,2,0
1598301721,2,0
1598302922,2,0
1598303521,3,0
1598304121,2,0
1598305322,4,0
1598306521,4,0
1598307122,5,0
1598307722,7,0
1598308921,3,0
1598309521,6,0
1598310121,2,0
1598311321,1,0
1598312522,1,0
1598313722,5,0
1598314921,3,0
1598316122,6,0
1598317321,3,0
1598318521,2,0
1598319181,1,0
1598319721,2,0
1598320922,1,0
1598322121,4,0
1598323322,5,0
1598324521,2,0
1598325122,2,0
1598326382,4,0
1598326921,0,1
1598328122,3,0
1598329321,1,1
1598330521,1,0
1598331121,2,0
1598331722,1,0
1598332322,2,0
1598334122,2,1
1598336522,4,1
1598337181,1,0
1598337721,1,0
1598338921,1,0
1598340122,4,0
1598341922,2,0
1598342521,2,0
1598343121,1,0
1598343721,1,0
1598346121,2,0
1598347321,2,0
1598348522,1,0
1598349722,3,0
1598350921,1,0
1598353321,1,0
1598353921,1,0
1598355181,1,0
1598355722,6,0
1598356322,1,0
1598356922,2,0
1598357521,2,0
1598358122,51,0
1598358781,52,1
1598359322,10,0
1598359921,2,0
1598360521,9,0
1598361721,7,0
1598362382,9,0
1598362921,7,0
1598363521,12,0
1598364121,9,0
1598364721,7,0
1598365321,26,0
1598365981,1,0
1598366521,19,0
1598367121,20,0
1598367721,18,0
1598368321,12,0
1598368922,13,0
1598369581,8,0
1598370121,6,0
1598370722,4,0
1598371321,12,0
1598372521,14,0
1598373122,18,0
1598373721,18,0
1598374921,18,0
1598375522,16,0
1598376121,20,0
1598377322,31,0
1598377921,15,0
1598378521,15,0
1598379122,5,0
1598379721,2,0
1598380921,12,0
1598382721,29,0
1598383321,29,0
1598384522,19,0
1598385721,34,1
1598386321,9,1
1598386922,3,0
1598387521,6,0
1598387581,1,0
1598388121,9,4
1598389322,14,0
1598389922,27,0
1598390521,16,0
1598391721,16,1
1598392321,24,0
1598392921,14,0
1598393521,8,0
1598394122,10,0
1598394782,1,0
1598395321,9,0
1598396522,15,0
1598397121,6,0
1598398322,31,0
1598398922,12,0
1598399521,5,0
1598400122,6,0
1598401322,21,0
1598401921,28,0
1598401981,2,0
1598402334,5,0
1598403722,12,0
1598404921,24,0
1598406121,5,0
1598407321,7,0
1598408521,20,0
1598409182,1,0
1598409722,23,0
1598410922,18,0
1598412121,11,0
1598413321,21,0
1598413922,6,0
1598414522,10,0
1598415122,5,0
1598415721,6,0
1598416382,5,0
1598416922,30,0
1598418122,31,1
1598418722,23,0
1598419321,17,0
1598419981,1,0
1598420521,11,0
1598421121,10,0
1598421721,7,0
1598422321,5,0
1598423582,17,0
1598424121,24,0
1598425321,17,0
1598426522,13,0
1598427182,1,0
1598427721,8,0
1598428921,2,0
1598430122,6,0
1598430722,7,0
1598430782,1,0
1598431322,8,0
1598431922,8,0
1598432521,4,0
1598433121,15,0
1598433722,14,0
1598434381,7,0
1598434922,7,0
1598435522,3,0
1598436121,7,0
1598436721,10,0
1598437321,7,0
1598437922,1,0
1598438521,5,0
1598439122,7,0
1598439722,5,0
1598440321,8,0
